,symbol,name,slug,logo,type,objectID,_highlightResult,popularity,tokenName,tagline,lastUpdated
1427,BTCBAM,BitcoinBam,bitcoinbam,https://messari.io/asset-images/fe9db8cf-0cb8-48f0-b369-ac1a3abe38f6/128.png,asset,fe9db8cf-0cb8-48f0-b369-ac1a3abe38f6,"{'symbol': {'value': '<b>B</b>TCBAM', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoinBam', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1428,BOX,Solootbox DAO,solootbox-dao,https://messari.io/asset-images/fe384fe5-1a88-4b69-b423-9f4b2e64280a/128.png,asset,fe384fe5-1a88-4b69-b423-9f4b2e64280a,"{'symbol': {'value': '<b>B</b>OX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'Solootbox DAO', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1429,BAFI,Bafi Finance Token,bafi-finance-token,https://messari.io/asset-images/fdf9feaf-9d9b-4306-85ab-331b3edcc13b/128.png,asset,fdf9feaf-9d9b-4306-85ab-331b3edcc13b,"{'symbol': {'value': '<b>B</b>AFI', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>afi Finance Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1430,BEE,HoneyBee,honeybee,https://messari.io/asset-images/fdf1c6aa-3824-459c-8c13-9defadcfd7c5/128.png,asset,fdf1c6aa-3824-459c-8c13-9defadcfd7c5,"{'symbol': {'value': '<b>B</b>EE', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'HoneyBee', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1431,BONES,Moonshots Farm,moonshots-farm,https://messari.io/asset-images/fdeb839a-730d-41fa-9736-b6ed7e04d482/128.png,asset,fdeb839a-730d-41fa-9736-b6ed7e04d482,"{'symbol': {'value': '<b>B</b>ONES', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'Moonshots Farm', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1432,BUNNY,BUNNY Vault (NFTX),bunny-vault-nftx,https://messari.io/asset-images/fde847e3-6809-4f17-b25a-9bd7d22b84eb/128.png,asset,fde847e3-6809-4f17-b25a-9bd7d22b84eb,"{'symbol': {'value': '<b>B</b>UNNY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>UNNY Vault (NFTX)', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1433,BBS,BBSCoin,bbscoin,https://messari.io/asset-images/fdbcda0e-8780-4428-9cd3-cb90a0a125d1/128.png,asset,fdbcda0e-8780-4428-9cd3-cb90a0a125d1,"{'symbol': {'value': '<b>B</b>BS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>BSCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1434,BOMB,Bomb Money,bomb-money,https://messari.io/asset-images/fd9680c8-ba28-4d17-afd0-b61c4a639b89/128.png,asset,fd9680c8-ba28-4d17-afd0-b61c4a639b89,"{'symbol': {'value': '<b>B</b>OMB', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>omb Money', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1435,BABYQUICK,BabyQuick,babyquick,https://messari.io/asset-images/fd5217b8-ab41-451b-a027-71d61a9f44ff/128.png,asset,fd5217b8-ab41-451b-a027-71d61a9f44ff,"{'symbol': {'value': '<b>B</b>ABYQUICK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>abyQuick', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1436,BNF,BonFi,bonfi,https://messari.io/asset-images/fd445f56-b597-41ff-a07e-91bc83c440c3/128.png,asset,fd445f56-b597-41ff-a07e-91bc83c440c3,"{'symbol': {'value': '<b>B</b>NF', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>onFi', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1437,BGX,BitcoinGenX,bitcoingenx,https://messari.io/asset-images/fd257e82-c562-4469-96f1-d192e2b74393/128.png,asset,fd257e82-c562-4469-96f1-d192e2b74393,"{'symbol': {'value': '<b>B</b>GX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoinGenX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1438,BTCV,Bitcoin Volatility Index Token,bitcoin-volatility-index-token,https://messari.io/asset-images/fcfe98af-899c-4d51-ab55-f8b61302baca/128.png,asset,fcfe98af-899c-4d51-ab55-f8b61302baca,"{'symbol': {'value': '<b>B</b>TCV', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoin Volatility Index Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1439,BIN,Buildin,buildin,https://messari.io/asset-images/fc829ac5-675e-45d5-a1d9-8d49b4fd3d16/128.png,asset,fc829ac5-675e-45d5-a1d9-8d49b4fd3d16,"{'symbol': {'value': '<b>B</b>IN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>uildin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1440,BCHIP,BLUECHIPS Token,bluechips-token,https://messari.io/asset-images/fc059aa6-2977-4f68-894a-9e2fd698e769/128.png,asset,fc059aa6-2977-4f68-894a-9e2fd698e769,"{'symbol': {'value': '<b>B</b>CHIP', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>LUECHIPS Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1441,BATDOGE,The Batdoge,the-batdoge,https://messari.io/asset-images/fb777b57-3227-4e62-98f4-1b9bc61ae137/128.png,asset,fb777b57-3227-4e62-98f4-1b9bc61ae137,"{'symbol': {'value': '<b>B</b>ATDOGE', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'The <b>B</b>atdoge', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1442,BUFFDOGE,Buff Doge,buff-doge,https://messari.io/asset-images/fb7649c9-19ed-458a-8691-8995fa77acc0/128.png,asset,fb7649c9-19ed-458a-8691-8995fa77acc0,"{'symbol': {'value': '<b>B</b>UFFDOGE', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>uff Doge', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1443,BTR,BeeTR,beetr,https://messari.io/asset-images/fb67cabc-c008-4b9a-8606-6bc8009b3861/128.png,asset,fb67cabc-c008-4b9a-8606-6bc8009b3861,"{'symbol': {'value': '<b>B</b>TR', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>eeTR', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1444,BLX,BulleX,bullex,https://messari.io/asset-images/fb534d57-f06f-44a5-954f-a8f6e8016100/128.png,asset,fb534d57-f06f-44a5-954f-a8f6e8016100,"{'symbol': {'value': '<b>B</b>LX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>ulleX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1445,BUOC,BuoCoin,buocoin,https://messari.io/asset-images/faa35ecd-c618-439b-a716-4863c868bf48/128.png,asset,faa35ecd-c618-439b-a716-4863c868bf48,"{'symbol': {'value': '<b>B</b>UOC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>uoCoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1446,BIRB,Birb,birb,https://messari.io/asset-images/fa320b2a-6d49-4e5d-9716-f7c99921ea6e/128.png,asset,fa320b2a-6d49-4e5d-9716-f7c99921ea6e,"{'symbol': {'value': '<b>B</b>IRB', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>irb', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1447,BISON,BiShares,bishares,https://messari.io/asset-images/fa2ee2de-071a-47ad-bcba-b0dcf42ebb8d/128.png,asset,fa2ee2de-071a-47ad-bcba-b0dcf42ebb8d,"{'symbol': {'value': '<b>B</b>ISON', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>iShares', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1448,BABL,Babylon Finance,babylon-finance,https://messari.io/asset-images/fa25bc19-8fc1-42b1-a31f-f9ec234a1124/128.png,asset,fa25bc19-8fc1-42b1-a31f-f9ec234a1124,"{'symbol': {'value': '<b>B</b>ABL', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>abylon Finance', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1449,BANK,CroBank,crobank,https://messari.io/asset-images/fa109ff9-6c39-47fa-8a9c-19f456dd2671/128.png,asset,fa109ff9-6c39-47fa-8a9c-19f456dd2671,"{'symbol': {'value': '<b>B</b>ANK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'CroBank', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1450,BDOGE,Blue Eyes White Doge,blue-eyes-white-doge,https://messari.io/asset-images/f9c22c80-5f41-4fe5-b48a-175763d6e80f/128.png,asset,f9c22c80-5f41-4fe5-b48a-175763d6e80f,"{'symbol': {'value': '<b>B</b>DOGE', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>lue Eyes White Doge', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1451,BTYM,Blocktyme,blocktyme,https://messari.io/asset-images/f9a14db3-60a6-46c3-a669-ed890fe68028/128.png,asset,f9a14db3-60a6-46c3-a669-ed890fe68028,"{'symbol': {'value': '<b>B</b>TYM', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>locktyme', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1452,BOOBS,MoonBoobs,moonboobs,https://messari.io/asset-images/f931833b-6d9f-4aa8-8d88-93d66449869e/128.png,asset,f931833b-6d9f-4aa8-8d88-93d66449869e,"{'symbol': {'value': '<b>B</b>OOBS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'MoonBoobs', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1454,BTCMZ,BitcoinMono,bitcoinmono,https://messari.io/asset-images/f887ea69-5be5-430d-aedd-51b486ba0c07/128.png,asset,f887ea69-5be5-430d-aedd-51b486ba0c07,"{'symbol': {'value': '<b>B</b>TCMZ', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoinMono', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1455,BSHA3,BSHA3,bsha3,https://messari.io/asset-images/f80e11ae-536b-4e29-a8cf-4fa73d861665/128.png,asset,f80e11ae-536b-4e29-a8cf-4fa73d861665,"{'symbol': {'value': '<b>B</b>SHA3', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>SHA3', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1456,BTKC,BeautyK,beautyk,https://messari.io/asset-images/f7fd763b-8d4d-4a3e-a809-28af7d969e25/128.png,asset,f7fd763b-8d4d-4a3e-a809-28af7d969e25,"{'symbol': {'value': '<b>B</b>TKC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>eautyK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1457,BANKBTC,Bank BTC,bank-btc,https://messari.io/asset-images/f7e772b0-171b-4bf1-95d4-2776566c4226/128.png,asset,f7e772b0-171b-4bf1-95d4-2776566c4226,"{'symbol': {'value': '<b>B</b>ANKBTC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>ank <b>B</b>TC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1458,BNODE,Beenode,beenode,https://messari.io/asset-images/f7d7b2d7-afa1-47e5-82e9-bc0f9ee476a0/128.png,asset,f7d7b2d7-afa1-47e5-82e9-bc0f9ee476a0,"{'symbol': {'value': '<b>B</b>NODE', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>eenode', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1459,BINOM,Binom Protocol,binom-protocol,https://messari.io/asset-images/f77decf3-9e30-466b-abef-6225ad1f6f63/128.png,asset,f77decf3-9e30-466b-abef-6225ad1f6f63,"{'symbol': {'value': '<b>B</b>INOM', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>inom Protocol', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1460,BT,Bitenium Token,bitenium-token,https://messari.io/asset-images/f7052fe8-6aaa-4a50-874f-4262d5cb5636/128.png,asset,f7052fe8-6aaa-4a50-874f-4262d5cb5636,"{'symbol': {'value': '<b>B</b>T', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itenium Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1461,BAW,BAW Network,wab-network,https://messari.io/asset-images/f6e1edd7-224a-4255-a25c-a212ad1fea90/128.png,asset,f6e1edd7-224a-4255-a25c-a212ad1fea90,"{'symbol': {'value': '<b>B</b>AW', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>AW Network', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1462,BABYFLOKIZILLA,BabyFlokiZilla,babyflokizilla,https://messari.io/asset-images/f69bd6b0-431f-40c0-ab55-603b18a7e424/128.png,asset,f69bd6b0-431f-40c0-ab55-603b18a7e424,"{'symbol': {'value': '<b>B</b>ABYFLOKIZILLA', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>abyFlokiZilla', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1463,BEST,Bitpanda Ecosystem Token,bitpanda-ecosystem-token,https://messari.io/asset-images/f6978a2c-83ae-4d8e-a497-b569507dec51/128.png,asset,f6978a2c-83ae-4d8e-a497-b569507dec51,"{'symbol': {'value': '<b>B</b>EST', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itpanda Ecosystem Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1464,BTCUI,Bitcoin Unicorn,bitcoin-unicorn,https://messari.io/asset-images/f689a9b0-d4e5-4fa0-8059-953d485e154b/128.png,asset,f689a9b0-d4e5-4fa0-8059-953d485e154b,"{'symbol': {'value': '<b>B</b>TCUI', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoin Unicorn', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1465,BUNNYZILLA,Bunny Zilla,bunny-zilla,https://messari.io/asset-images/f67c0428-bfd0-4322-8fe3-8ac3715c8436/128.png,asset,f67c0428-bfd0-4322-8fe3-8ac3715c8436,"{'symbol': {'value': '<b>B</b>UNNYZILLA', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>unny Zilla', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1466,BULL,BullionFX,bullionfx,https://messari.io/asset-images/f66de3fd-5e06-4843-9b78-b6a0bc7830a4/128.png,asset,f66de3fd-5e06-4843-9b78-b6a0bc7830a4,"{'symbol': {'value': '<b>B</b>ULL', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>ullionFX', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1467,BANANA,Banana,banana,https://messari.io/asset-images/f6149f77-e341-4ad7-b2b8-8f8200cd1eca/128.png,asset,f6149f77-e341-4ad7-b2b8-8f8200cd1eca,"{'symbol': {'value': '<b>B</b>ANANA', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>anana', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1468,BST,Bitsten Token,bitsten-token,https://messari.io/asset-images/f540305d-b3ac-4cc1-b683-57161dd5c272/128.png,asset,f540305d-b3ac-4cc1-b683-57161dd5c272,"{'symbol': {'value': '<b>B</b>ST', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itsten Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1469,BRGB,BurgerBurn,burgerburn,https://messari.io/asset-images/f522b3d4-e2a5-46e8-ab18-29d8cc02849d/128.png,asset,f522b3d4-e2a5-46e8-ab18-29d8cc02849d,"{'symbol': {'value': '<b>B</b>RGB', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>urgerBurn', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1470,BFF,Bitcoffeen,bitcoffeen,https://messari.io/asset-images/f4c0271e-55ad-407d-a98e-865b1b737ee5/128.png,asset,f4c0271e-55ad-407d-a98e-865b1b737ee5,"{'symbol': {'value': '<b>B</b>FF', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itcoffeen', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1471,BCC,BlueChip Capital Token,bluechip-capital-token,https://messari.io/asset-images/f439aa02-734e-4a0f-9876-51d364ef7759/128.png,asset,f439aa02-734e-4a0f-9876-51d364ef7759,"{'symbol': {'value': '<b>B</b>CC', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>lueChip Capital Token', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1472,BABYCATGIRL,BabyCatGirl,babycatgirl,https://messari.io/asset-images/f41f3e2e-d5e9-40ba-8454-d780bbcd4cb4/128.png,asset,f41f3e2e-d5e9-40ba-8454-d780bbcd4cb4,"{'symbol': {'value': '<b>B</b>ABYCATGIRL', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>abyCatGirl', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1473,BREWLABS,Brewlabs,brewlabs,https://messari.io/asset-images/f3ab86c7-f51b-4518-aba3-988d7aa12a29/128.png,asset,f3ab86c7-f51b-4518-aba3-988d7aa12a29,"{'symbol': {'value': '<b>B</b>REWLABS', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>rewlabs', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1474,BSPAY,Brosispay,brosispay,https://messari.io/asset-images/f3587489-6281-4398-b34b-56ea294ea8f8/128.png,asset,f3587489-6281-4398-b34b-56ea294ea8f8,"{'symbol': {'value': '<b>B</b>SPAY', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>rosispay', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1475,BABYSHIBA,Baby Shiba Coin,baby-shiba-coin,https://messari.io/asset-images/f34773d9-9c02-4b49-8246-b4d7313b993d/128.png,asset,f34773d9-9c02-4b49-8246-b4d7313b993d,"{'symbol': {'value': '<b>B</b>ABYSHIBA', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>aby Shiba Coin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1476,BULK,Bulk Network,bulk-network,https://messari.io/asset-images/f3234c49-61a9-4d18-99c2-f81b391fa3d6/128.png,asset,f3234c49-61a9-4d18-99c2-f81b391fa3d6,"{'symbol': {'value': '<b>B</b>ULK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>ulk Network', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1477,BBL,Bubble Network,bubble-network,https://messari.io/asset-images/f3038048-ba27-46d1-92fd-e09c493878fd/128.png,asset,f3038048-ba27-46d1-92fd-e09c493878fd,"{'symbol': {'value': '<b>B</b>BL', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>ubble Network', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1478,BGT,BGT,bgt,https://messari.io/asset-images/f2fdd979-cb17-429e-8d0a-e81c47ba5450/128.png,asset,f2fdd979-cb17-429e-8d0a-e81c47ba5450,"{'symbol': {'value': '<b>B</b>GT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>GT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1479,BCHAIN,bChain,bchain,https://messari.io/asset-images/f2fc138f-e187-4d65-9a89-8389aa2024a3/128.png,asset,f2fc138f-e187-4d65-9a89-8389aa2024a3,"{'symbol': {'value': '<b>B</b>CHAIN', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>b</b>Chain', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1480,BECK,Macoin,macoin,https://messari.io/asset-images/f2f67ce0-1e7a-46eb-a716-c77b60db6d88/128.png,asset,f2f67ce0-1e7a-46eb-a716-c77b60db6d88,"{'symbol': {'value': '<b>B</b>ECK', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': 'Macoin', 'matchLevel': 'none', 'matchedWords': []}}",,,,
1481,BEMT,BEM,bem,https://messari.io/asset-images/f24a2410-933c-4ecc-b3aa-a3b04874da36/128.png,asset,f24a2410-933c-4ecc-b3aa-a3b04874da36,"{'symbol': {'value': '<b>B</b>EMT', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>EM', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1482,BITSZ,Bitsz,bitsz,https://messari.io/asset-images/f220924b-1ce5-488a-a4fa-9481e93c33f9/128.png,asset,f220924b-1ce5-488a-a4fa-9481e93c33f9,"{'symbol': {'value': '<b>B</b>ITSZ', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>itsz', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1483,BYND,Beyondcoin,beyondcoin,https://messari.io/asset-images/f1a35e53-4c57-491b-9b6d-b9cc0e25b310/128.png,asset,f1a35e53-4c57-491b-9b6d-b9cc0e25b310,"{'symbol': {'value': '<b>B</b>YND', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>eyondcoin', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1484,BMON,Binamon,binamon,https://messari.io/asset-images/f14d3862-f857-4705-8fda-40da9c7aa198/128.png,asset,f14d3862-f857-4705-8fda-40da9c7aa198,"{'symbol': {'value': '<b>B</b>MON', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>inamon', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
1485,BLFI,BlackFisk,blackfisk,https://messari.io/asset-images/f14c4a89-89ca-46d1-8447-62684b5858f3/128.png,asset,f14c4a89-89ca-46d1-8447-62684b5858f3,"{'symbol': {'value': '<b>B</b>LFI', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}, 'name': {'value': '<b>B</b>lackFisk', 'matchLevel': 'full', 'fullyHighlighted': False, 'matchedWords': ['b']}}",,,,
